epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
609,200.657,1.9493,1.31719,0,0.70096,0.7817,0.76656,0.39996,2.043,1.20766,0,0.0009968,0.0009968,0.0009968
610,200.975,2.09324,1.37451,0,0.62036,0.77778,0.72026,0.34969,2.1008,1.3969,0,0.00099515,0.00099515,0.00099515
611,201.29,2.40203,1.44182,0,0.59754,0.88889,0.73847,0.33322,2.11124,1.42655,0,0.0009935,0.0009935,0.0009935
612,201.604,1.96262,1.26321,0,0.55659,0.77778,0.67304,0.32692,2.16916,1.47752,0,0.00099185,0.00099185,0.00099185
613,201.917,1.91625,1.33947,0,0.57676,0.75851,0.6829,0.34989,2.17729,1.3843,0,0.0009902,0.0009902,0.0009902
614,202.316,1.98379,1.29743,0,0.52426,0.77778,0.69069,0.35139,2.08984,1.32784,0,0.00098855,0.00098855,0.00098855
615,202.63,1.87291,1.30588,0,0.47283,0.77778,0.65165,0.3251,2.07433,1.31825,0,0.0009869,0.0009869,0.0009869
616,202.943,1.84636,1.39259,0,0.57586,0.88889,0.73931,0.31505,2.05155,1.36543,0,0.00098525,0.00098525,0.00098525
617,203.258,1.98562,1.37037,0,0.55945,0.88889,0.74605,0.28509,2.11344,1.38892,0,0.0009836,0.0009836,0.0009836
618,203.571,1.81075,1.33069,0,0.54984,0.88889,0.69345,0.27307,2.13195,1.38292,0,0.00098195,0.00098195,0.00098195
619,203.886,1.95281,1.3791,0,0.47363,0.77778,0.6257,0.28027,2.07171,1.41093,0,0.0009803,0.0009803,0.0009803
620,204.288,1.90552,1.23013,0,0.5473,0.77778,0.66994,0.34236,2.09966,1.45923,0,0.00097865,0.00097865,0.00097865
621,204.602,1.91668,1.33601,0,0.64564,0.8118,0.7355,0.35062,2.16536,1.41015,0,0.000977,0.000977,0.000977
622,204.918,1.85275,1.25272,0,0.55542,0.88889,0.69304,0.34658,2.15724,1.38491,0,0.00097535,0.00097535,0.00097535
623,205.234,1.83638,1.24056,0,0.77359,0.76102,0.74158,0.34167,2.04735,1.40103,0,0.0009737,0.0009737,0.0009737
624,205.55,1.81122,1.34602,0,0.50693,0.80086,0.70006,0.30389,1.96578,1.3911,0,0.00097205,0.00097205,0.00097205
625,205.866,1.98765,1.27659,0,0.57755,0.76082,0.70442,0.29395,2.01019,1.48362,0,0.0009704,0.0009704,0.0009704
626,206.259,2.1222,1.28121,0,0.67286,0.66667,0.76774,0.32253,1.96071,1.44558,0,0.00096875,0.00096875,0.00096875
627,206.578,2.20538,1.39078,0,0.69069,0.66667,0.76565,0.3305,1.91909,1.37802,0,0.0009671,0.0009671,0.0009671
628,206.891,1.84691,1.20161,0,0.55483,0.69418,0.7124,0.32504,1.89326,1.27535,0,0.00096545,0.00096545,0.00096545
629,207.204,2.08991,1.40088,0,0.81137,0.66667,0.77552,0.42384,1.90031,1.18544,0,0.0009638,0.0009638,0.0009638
630,207.517,2.05832,1.29691,0,0.84616,0.66667,0.77455,0.39969,2.01655,1.26507,0,0.00096215,0.00096215,0.00096215
631,207.916,1.87272,1.24152,0,0.64143,0.79634,0.78548,0.3953,2.07447,1.267,0,0.0009605,0.0009605,0.0009605
632,208.233,1.97218,1.31519,0,0.56653,0.87236,0.68579,0.3657,2.09389,1.30378,0,0.00095885,0.00095885,0.00095885
633,208.55,2.13106,1.384,0,0.77678,0.7738,0.7244,0.35295,2.06293,1.33854,0,0.0009572,0.0009572,0.0009572
634,208.866,2.22774,1.46989,0,0.82264,0.77778,0.80398,0.40087,2.02906,1.35672,0,0.00095555,0.00095555,0.00095555
635,209.181,1.91256,1.3926,0,0.70555,0.77778,0.77189,0.38319,1.97024,1.33531,0,0.0009539,0.0009539,0.0009539
636,209.496,2.03891,1.32605,0,0.72422,0.77778,0.77217,0.39171,1.88519,1.28048,0,0.00095225,0.00095225,0.00095225
637,209.894,2.03781,1.24801,0,0.73199,0.77778,0.75648,0.41128,1.8698,1.20028,0,0.0009506,0.0009506,0.0009506
638,210.208,1.81791,1.24408,0,0.8158,0.77778,0.8305,0.4534,1.90263,1.16269,0,0.00094895,0.00094895,0.00094895
639,210.522,1.78056,1.186,0,0.76151,0.77778,0.85288,0.43824,1.9298,1.15312,0,0.0009473,0.0009473,0.0009473
640,210.838,1.8767,1.20587,0,0.73384,0.77778,0.8575,0.42811,1.93179,1.13406,0,0.00094565,0.00094565,0.00094565
641,211.157,1.84777,1.24743,0,0.68838,0.88889,0.85314,0.40898,1.91748,1.10974,0,0.000944,0.000944,0.000944
642,211.559,1.91671,1.35409,0,0.7125,0.82871,0.82824,0.42323,1.88512,1.08705,0,0.00094235,0.00094235,0.00094235
643,211.873,1.70774,1.18585,0,0.69961,0.77778,0.76936,0.39367,1.82124,1.08866,0,0.0009407,0.0009407,0.0009407
644,212.185,1.66582,1.1721,0,0.74653,0.77778,0.75737,0.39651,1.79744,1.13599,0,0.00093905,0.00093905,0.00093905
645,212.5,1.94291,1.2722,0,0.583,0.77778,0.72084,0.39003,1.7695,1.20471,0,0.0009374,0.0009374,0.0009374
646,212.813,1.80757,1.23784,0,0.50743,0.80254,0.69851,0.35976,1.77824,1.19692,0,0.00093575,0.00093575,0.00093575
647,213.126,1.89992,1.26407,0,0.46407,0.88889,0.67651,0.36056,1.78548,1.19976,0,0.0009341,0.0009341,0.0009341
648,213.519,2.15104,1.46039,0,0.69502,0.55556,0.68751,0.35987,1.76992,1.12893,0,0.00093245,0.00093245,0.00093245
649,213.845,2.19981,1.45983,0,0.52868,0.88889,0.75964,0.39183,1.77531,1.11996,0,0.0009308,0.0009308,0.0009308
650,214.159,1.68239,1.18251,0,0.68667,0.77778,0.7925,0.43609,1.76269,1.1486,0,0.00092915,0.00092915,0.00092915
651,214.473,1.99209,1.36075,0,0.65878,0.88889,0.79792,0.45685,1.80625,1.09541,0,0.0009275,0.0009275,0.0009275
652,214.786,1.89454,1.32018,0,0.65209,0.88889,0.79792,0.42168,1.85015,1.07895,0,0.00092585,0.00092585,0.00092585
653,215.181,1.93896,1.35181,0,0.66492,0.88248,0.80617,0.41643,1.89083,1.05601,0,0.0009242,0.0009242,0.0009242
654,215.5,1.80011,1.12976,0,0.59839,0.82999,0.81336,0.38652,1.942,1.02387,0,0.00092255,0.00092255,0.00092255
655,215.814,1.83974,1.23105,0,0.60293,0.88889,0.81711,0.41292,1.94119,1.02722,0,0.0009209,0.0009209,0.0009209
656,216.132,1.99597,1.26366,0,0.76431,0.88889,0.8245,0.40654,1.95894,1.07466,0,0.00091925,0.00091925,0.00091925
657,216.442,1.81437,1.22926,0,0.70846,0.88889,0.78977,0.38751,1.92577,1.10972,0,0.0009176,0.0009176,0.0009176
658,216.845,2.16759,1.49325,0,0.70228,0.88889,0.781,0.37563,1.83515,1.14149,0,0.00091595,0.00091595,0.00091595
659,217.157,1.69169,1.16417,0,0.69959,0.88889,0.84104,0.42072,1.77903,1.15078,0,0.0009143,0.0009143,0.0009143
660,217.471,1.86266,1.21296,0,0.69483,0.88889,0.85574,0.42182,1.77642,1.14138,0,0.00091265,0.00091265,0.00091265
661,217.785,1.76565,1.20801,0,0.79798,0.8788,0.90749,0.41251,1.80775,1.12807,0,0.000911,0.000911,0.000911
662,218.1,1.7434,1.28697,0,0.79154,0.88889,0.8905,0.40742,1.87518,1.08486,0,0.00090935,0.00090935,0.00090935
663,218.414,1.79736,1.3646,0,0.64919,0.82481,0.80914,0.35781,1.9346,1.09025,0,0.0009077,0.0009077,0.0009077
664,218.807,1.82708,1.35369,0,0.65241,0.88889,0.7975,0.36222,1.936,1.07032,0,0.00090605,0.00090605,0.00090605
665,219.121,1.93402,1.18022,0,0.65073,0.88889,0.77489,0.4027,1.901,1.13428,0,0.0009044,0.0009044,0.0009044
666,219.433,1.75913,1.1773,0,0.61446,0.88889,0.78143,0.4156,1.77383,1.11998,0,0.00090275,0.00090275,0.00090275
667,219.746,1.86154,1.16667,0,0.61409,0.88889,0.78071,0.43599,1.76011,1.16961,0,0.0009011,0.0009011,0.0009011
668,220.059,1.91864,1.23263,0,0.66523,0.88363,0.7828,0.45357,1.86439,1.26008,0,0.00089945,0.00089945,0.00089945
669,220.372,1.62777,1.08138,0,0.64893,0.88889,0.78649,0.44755,1.90471,1.24013,0,0.0008978,0.0008978,0.0008978
670,220.767,1.78113,1.14046,0,0.65043,0.88889,0.78674,0.39867,1.95869,1.22867,0,0.00089615,0.00089615,0.00089615
671,221.084,1.94158,1.19599,0,0.77068,0.74937,0.79678,0.4077,1.96269,1.26887,0,0.0008945,0.0008945,0.0008945
672,221.397,1.86569,1.2122,0,0.77121,0.77778,0.83179,0.44491,1.95417,1.29852,0,0.00089285,0.00089285,0.00089285
673,221.712,1.76241,1.24538,0,0.79403,0.77778,0.831,0.41889,1.9152,1.31186,0,0.0008912,0.0008912,0.0008912
674,222.027,1.81965,1.24045,0,0.794,0.85887,0.83716,0.42299,1.89539,1.28462,0,0.00088955,0.00088955,0.00088955
675,222.424,1.97891,1.2722,0,0.8746,0.77526,0.82261,0.4839,1.87102,1.28807,0,0.0008879,0.0008879,0.0008879
676,222.743,1.84749,1.23167,0,0.77042,0.77778,0.82263,0.47613,1.82373,1.26346,0,0.00088625,0.00088625,0.00088625
677,223.057,1.94082,1.39897,0,0.75156,0.77778,0.82959,0.50153,1.82564,1.24756,0,0.0008846,0.0008846,0.0008846
678,223.371,1.89862,1.13278,0,0.72376,0.87459,0.8204,0.46308,1.72444,1.14165,0,0.00088295,0.00088295,0.00088295
679,223.682,1.76943,1.28986,0,0.663,0.77778,0.82024,0.48059,1.75107,1.1448,0,0.0008813,0.0008813,0.0008813
680,224.079,1.72293,1.14171,0,0.69049,0.74608,0.78327,0.44517,1.85791,1.14748,0,0.00087965,0.00087965,0.00087965
681,224.39,1.78765,1.18857,0,0.57164,0.88889,0.77396,0.42747,1.90189,1.13138,0,0.000878,0.000878,0.000878
682,224.702,1.65766,1.13154,0,0.62264,0.77778,0.78291,0.43533,1.8871,1.11355,0,0.00087635,0.00087635,0.00087635
683,225.012,2.21002,1.33627,0,0.58372,0.77778,0.79922,0.43872,1.8712,1.10828,0,0.0008747,0.0008747,0.0008747
684,225.325,1.67485,1.15439,0,0.66243,0.88889,0.81411,0.47143,1.82613,1.07372,0,0.00087305,0.00087305,0.00087305
685,225.637,1.82915,1.15863,0,0.62879,0.88889,0.78927,0.45714,1.80654,1.07201,0,0.0008714,0.0008714,0.0008714
686,226.033,1.8061,1.24347,0,0.67718,0.88889,0.78745,0.45464,1.80459,1.07734,0,0.00086975,0.00086975,0.00086975
687,226.348,1.89051,1.15493,0,0.67452,0.88889,0.79917,0.45373,1.7874,1.09424,0,0.0008681,0.0008681,0.0008681
688,226.662,1.82753,1.15379,0,0.77124,0.88889,0.8195,0.45732,1.72169,1.10592,0,0.00086645,0.00086645,0.00086645
689,226.977,1.76713,1.31124,0,0.78103,0.88889,0.81407,0.46502,1.68102,1.11003,0,0.0008648,0.0008648,0.0008648
690,227.29,1.6909,1.15914,0,0.78527,0.88889,0.8068,0.41546,1.69817,1.14953,0,0.00086315,0.00086315,0.00086315
691,227.607,1.67684,1.16294,0,0.77291,0.88889,0.80397,0.41066,1.74236,1.17229,0,0.0008615,0.0008615,0.0008615
692,228.006,1.74813,1.10414,0,0.7186,0.88889,0.80244,0.40571,1.81735,1.19414,0,0.00085985,0.00085985,0.00085985
693,228.323,1.95137,1.22849,0,0.71252,0.88889,0.79043,0.40846,1.85031,1.1783,0,0.0008582,0.0008582,0.0008582
694,228.635,1.76823,1.15135,0,0.76909,0.74304,0.76494,0.43186,1.86019,1.17336,0,0.00085655,0.00085655,0.00085655
695,228.947,1.65358,1.05516,0,0.77392,0.77778,0.76325,0.42255,1.83213,1.17729,0,0.0008549,0.0008549,0.0008549
696,229.262,1.76466,1.19968,0,0.63119,0.77778,0.78239,0.45591,1.79409,1.14946,0,0.00085325,0.00085325,0.00085325
697,229.656,1.83874,1.1603,0,0.64986,0.88889,0.75857,0.4328,1.77072,1.16151,0,0.0008516,0.0008516,0.0008516
698,229.967,1.95965,1.2627,0,0.63243,0.88889,0.75792,0.43372,1.77702,1.18095,0,0.00084995,0.00084995,0.00084995
699,230.281,1.80102,1.38031,0,0.61307,0.88889,0.77353,0.44664,1.796,1.15248,0,0.0008483,0.0008483,0.0008483
700,230.595,1.77515,1.12263,0,0.61051,0.88889,0.78707,0.4729,1.82499,1.11521,0,0.00084665,0.00084665,0.00084665
701,230.906,1.74673,1.16321,0,0.71529,0.88889,0.83668,0.49027,1.78924,1.11685,0,0.000845,0.000845,0.000845
702,231.302,1.74657,1.15301,0,0.71539,0.88889,0.8447,0.51841,1.7214,1.03245,0,0.00084335,0.00084335,0.00084335
703,231.615,1.76368,1.14531,0,0.71477,0.88889,0.83352,0.52562,1.7365,1.03871,0,0.0008417,0.0008417,0.0008417
704,231.933,1.69736,1.08288,0,0.76992,0.88889,0.84549,0.50053,1.83873,1.04085,0,0.00084005,0.00084005,0.00084005
705,232.248,1.62936,1.10584,0,0.78194,0.88889,0.84509,0.48965,1.88809,1.07104,0,0.0008384,0.0008384,0.0008384
706,232.564,1.86236,1.2695,0,0.64022,0.88889,0.82949,0.47336,1.86943,1.10241,0,0.00083675,0.00083675,0.00083675
707,232.88,2.02874,1.18703,0,0.66172,0.88889,0.82949,0.47154,1.81205,1.13609,0,0.0008351,0.0008351,0.0008351
708,233.278,1.83668,1.20277,0,0.72166,0.88889,0.82962,0.50154,1.70857,1.12551,0,0.00083345,0.00083345,0.00083345
709,233.592,1.88574,1.28211,0,0.71865,0.88889,0.84179,0.51951,1.68396,1.1006,0,0.0008318,0.0008318,0.0008318
710,233.905,2.04866,1.40915,0,0.71753,0.88889,0.79654,0.50714,1.68202,1.05703,0,0.00083015,0.00083015,0.00083015
711,234.219,1.73898,1.20559,0,0.79846,0.88118,0.81156,0.51757,1.71188,1.06725,0,0.0008285,0.0008285,0.0008285
712,234.536,1.87728,1.19643,0,0.79081,0.84296,0.83,0.47152,1.75796,1.08735,0,0.00082685,0.00082685,0.00082685
713,234.849,1.88723,1.24469,0,0.7303,0.77778,0.83138,0.46735,1.74621,1.08949,0,0.0008252,0.0008252,0.0008252
714,235.244,1.74677,1.16314,0,0.7545,0.66667,0.85125,0.46645,1.69982,1.07178,0,0.00082355,0.00082355,0.00082355
715,235.561,1.72637,1.22532,0,0.72064,0.66667,0.82008,0.46207,1.67692,1.10077,0,0.0008219,0.0008219,0.0008219
716,235.875,1.67146,1.1222,0,0.66843,0.66667,0.8245,0.44331,1.64332,1.13675,0,0.00082025,0.00082025,0.00082025
717,236.187,1.89741,1.14047,0,0.77097,0.75056,0.82765,0.45056,1.62439,1.14427,0,0.0008186,0.0008186,0.0008186
718,236.506,1.68934,1.19792,0,0.75193,0.77778,0.81405,0.47633,1.61933,1.11991,0,0.00081695,0.00081695,0.00081695
719,236.9,1.82772,1.12632,0,0.88208,0.83438,0.85485,0.51049,1.61529,1.13719,0,0.0008153,0.0008153,0.0008153
720,237.215,1.86498,1.14752,0,0.8671,0.88889,0.82668,0.52778,1.66334,1.1653,0,0.00081365,0.00081365,0.00081365
721,237.526,1.56727,1.05469,0,0.85425,0.88889,0.82677,0.50746,1.6168,1.18884,0,0.000812,0.000812,0.000812
722,237.843,1.74874,1.24554,0,0.85294,0.88889,0.82664,0.49186,1.55683,1.18058,0,0.00081035,0.00081035,0.00081035
723,238.162,1.78224,1.20159,0,0.83098,0.88889,0.8266,0.52163,1.60203,1.24911,0,0.0008087,0.0008087,0.0008087
724,238.482,1.60065,1.11676,0,0.82362,0.66667,0.76196,0.49955,1.5577,1.08595,0,0.00080705,0.00080705,0.00080705
725,238.883,1.94379,1.23089,0,0.85655,0.66392,0.75223,0.49946,1.60811,1.07846,0,0.0008054,0.0008054,0.0008054
726,239.203,2.07429,1.2135,0,0.62655,0.66667,0.72532,0.4827,1.66835,1.09071,0,0.00080375,0.00080375,0.00080375
727,239.521,1.8756,1.2792,0,0.66361,0.65852,0.72269,0.46075,1.69326,1.10277,0,0.0008021,0.0008021,0.0008021
728,239.843,1.82216,1.17665,0,0.64888,0.66667,0.70321,0.45424,1.67774,1.09211,0,0.00080045,0.00080045,0.00080045
729,240.156,1.72962,1.20912,0,0.5671,0.66667,0.70404,0.44663,1.69998,1.15308,0,0.0007988,0.0007988,0.0007988
730,240.555,1.88602,1.32086,0,0.51936,0.77778,0.69248,0.41863,1.73504,1.13683,0,0.00079715,0.00079715,0.00079715
731,240.871,1.83755,1.17837,0,0.52638,0.77778,0.69433,0.40531,1.8463,1.1869,0,0.0007955,0.0007955,0.0007955
732,241.183,1.71799,1.16952,0,0.53648,0.77778,0.71024,0.43795,1.83148,1.10017,0,0.00079385,0.00079385,0.00079385
733,241.493,1.76772,1.1592,0,0.60898,0.66667,0.74118,0.41928,1.85487,1.03243,0,0.0007922,0.0007922,0.0007922
734,241.808,1.86163,1.20421,0,0.61226,0.66667,0.71741,0.42241,1.82615,0.97951,0,0.00079055,0.00079055,0.00079055
735,242.122,1.7703,1.20224,0,0.67559,0.69639,0.8022,0.4383,1.82065,0.9969,0,0.0007889,0.0007889,0.0007889
736,242.517,1.76131,1.18396,0,0.77409,0.76302,0.80649,0.44859,1.82647,0.9927,0,0.00078725,0.00078725,0.00078725
737,242.834,1.74277,1.14353,0,0.81384,0.66667,0.80122,0.44207,1.80754,0.98266,0,0.0007856,0.0007856,0.0007856
738,243.149,1.91175,1.18746,0,0.82192,0.66667,0.80312,0.45084,1.77917,0.95903,0,0.00078395,0.00078395,0.00078395
739,243.465,1.77965,1.20431,0,0.83053,0.66667,0.80922,0.45115,1.73955,0.99335,0,0.0007823,0.0007823,0.0007823
740,243.778,1.53866,1.15031,0,0.85521,0.66667,0.80472,0.45841,1.7235,1.04221,0,0.00078065,0.00078065,0.00078065
741,244.176,1.59618,1.14869,0,0.84803,0.66667,0.78583,0.46623,1.76561,1.09436,0,0.000779,0.000779,0.000779
742,244.492,1.77209,1.15541,0,0.69782,0.66667,0.78469,0.4835,1.78678,1.09169,0,0.00077735,0.00077735,0.00077735
743,244.807,1.55624,1.14921,0,0.74292,0.77778,0.77192,0.45197,1.81519,1.03453,0,0.0007757,0.0007757,0.0007757
744,245.124,1.71406,1.21325,0,0.75046,0.77778,0.76044,0.44415,1.77547,1.03966,0,0.00077405,0.00077405,0.00077405
745,245.437,1.68967,1.10831,0,0.63123,0.77778,0.75205,0.45569,1.70202,1.02439,0,0.0007724,0.0007724,0.0007724
746,245.83,1.6227,1.19825,0,0.70355,0.88889,0.8279,0.48752,1.68574,0.99993,0,0.00077075,0.00077075,0.00077075
747,246.158,1.65968,1.03363,0,0.72051,0.88889,0.85289,0.49622,1.72012,0.97618,0,0.0007691,0.0007691,0.0007691
748,246.476,1.79701,1.11941,0,0.8095,0.88889,0.85234,0.4876,1.74662,0.97059,0,0.00076745,0.00076745,0.00076745
749,246.787,1.71626,1.18808,0,0.85914,0.88889,0.85208,0.48805,1.78379,0.95854,0,0.0007658,0.0007658,0.0007658
750,247.105,1.7668,1.15562,0,0.86812,0.88889,0.85134,0.45919,1.82102,0.98062,0,0.00076415,0.00076415,0.00076415
751,247.421,1.62571,1.07932,0,0.88782,0.88036,0.85958,0.42571,1.82867,1.029,0,0.0007625,0.0007625,0.0007625
752,247.824,1.54838,1.01008,0,0.88523,0.88889,0.86972,0.45108,1.82436,1.04514,0,0.00076085,0.00076085,0.00076085
753,248.143,1.70969,1.10089,0,0.88691,0.88889,0.86729,0.4759,1.79164,1.07284,0,0.0007592,0.0007592,0.0007592
754,248.458,1.70402,1.03317,0,0.88687,0.87274,0.86347,0.4759,1.76419,1.09387,0,0.00075755,0.00075755,0.00075755
755,248.772,1.66657,1.06764,0,0.88497,0.8575,0.86362,0.5092,1.73854,1.15261,0,0.0007559,0.0007559,0.0007559
756,249.085,1.74772,1.11659,0,0.88783,0.88044,0.86356,0.5336,1.68905,1.18473,0,0.00075425,0.00075425,0.00075425
757,249.398,1.74595,1.23618,0,0.8627,0.88889,0.8637,0.53684,1.64959,1.16425,0,0.0007526,0.0007526,0.0007526
758,249.806,1.82354,1.10213,0,0.84326,0.88889,0.86372,0.55449,1.63616,1.15632,0,0.00075095,0.00075095,0.00075095
759,250.13,1.64857,1.11016,0,0.86523,0.88889,0.86835,0.53434,1.66249,1.11679,0,0.0007493,0.0007493,0.0007493
760,250.443,1.73494,1.10685,0,0.87334,0.88889,0.88378,0.51144,1.69362,1.07483,0,0.00074765,0.00074765,0.00074765
761,250.754,1.70858,1.13156,0,0.86469,0.88889,0.88221,0.49759,1.71699,1.02024,0,0.000746,0.000746,0.000746
762,251.066,1.85669,1.21524,0,0.85696,0.88889,0.87066,0.48326,1.75608,1.01327,0,0.00074435,0.00074435,0.00074435
763,251.466,1.68631,1.06994,0,0.8743,0.88889,0.88713,0.49936,1.79834,1.00733,0,0.0007427,0.0007427,0.0007427
764,251.782,1.73119,1.10398,0,0.95667,0.88889,0.90071,0.52322,1.79172,1.00532,0,0.00074105,0.00074105,0.00074105
765,252.101,1.73173,1.03498,0,0.94503,0.88889,0.90268,0.52706,1.77923,0.99544,0,0.0007394,0.0007394,0.0007394
766,252.415,1.83138,1.16496,0,0.8405,0.77778,0.86064,0.51608,1.78315,0.97538,0,0.00073775,0.00073775,0.00073775
767,252.731,1.84492,1.22979,0,0.84027,0.77778,0.86088,0.50614,1.77959,0.96693,0,0.0007361,0.0007361,0.0007361
768,253.045,1.86028,1.19457,0,0.8438,0.77778,0.87418,0.51065,1.77528,0.94638,0,0.00073445,0.00073445,0.00073445
769,253.441,1.9177,1.21774,0,0.8456,0.77778,0.88429,0.52779,1.75676,0.92316,0,0.0007328,0.0007328,0.0007328
770,253.756,1.60657,1.08183,0,0.84743,0.77778,0.88085,0.50346,1.75527,0.92924,0,0.00073115,0.00073115,0.00073115
771,254.069,1.73174,1.12297,0,0.84851,0.77778,0.87125,0.50395,1.76283,0.95615,0,0.0007295,0.0007295,0.0007295
772,254.382,1.78948,1.11195,0,0.85003,0.77778,0.85479,0.48624,1.80775,0.9682,0,0.00072785,0.00072785,0.00072785
773,254.695,1.82369,1.05914,0,0.8545,0.77778,0.84283,0.47417,1.83361,0.98662,0,0.0007262,0.0007262,0.0007262
774,255.092,1.79069,1.12254,0,0.84814,0.77778,0.83462,0.47813,1.82246,0.99241,0,0.00072455,0.00072455,0.00072455
775,255.406,1.6735,1.14147,0,0.9643,0.88889,0.918,0.50723,1.77936,0.98948,0,0.0007229,0.0007229,0.0007229
776,255.723,1.56781,0.99412,0,0.9477,0.88889,0.90975,0.51333,1.70322,0.9919,0,0.00072125,0.00072125,0.00072125
777,256.037,1.6672,1.0406,0,0.93335,0.88889,0.89612,0.54834,1.63061,1.02039,0,0.0007196,0.0007196,0.0007196
778,256.354,1.94502,1.33981,0,0.93426,0.88889,0.89452,0.52909,1.60668,1.07118,0,0.00071795,0.00071795,0.00071795
779,256.669,1.59424,1.02055,0,0.91575,0.88889,0.88821,0.55305,1.55107,1.05801,0,0.0007163,0.0007163,0.0007163
780,257.071,1.85374,1.21842,0,0.7656,0.88889,0.83815,0.54196,1.4985,1.06855,0,0.00071465,0.00071465,0.00071465
781,257.388,1.74073,1.17698,0,0.86885,0.88889,0.85072,0.5692,1.42922,1.04205,0,0.000713,0.000713,0.000713
782,257.713,1.64994,1.13311,0,0.84126,0.88889,0.85048,0.56562,1.47763,1.05206,0,0.00071135,0.00071135,0.00071135
783,258.031,1.70665,1.03551,0,0.87395,0.77126,0.83813,0.57826,1.53855,1.07837,0,0.0007097,0.0007097,0.0007097
784,258.346,1.51591,1.03632,0,0.71672,0.84591,0.81569,0.53196,1.59447,1.093,0,0.00070805,0.00070805,0.00070805
785,258.671,1.72835,1.14539,0,0.6635,0.88889,0.78292,0.50238,1.62227,1.11701,0,0.0007064,0.0007064,0.0007064
786,259.071,1.87479,1.20391,0,0.61323,0.88889,0.75858,0.49058,1.63228,1.16046,0,0.00070475,0.00070475,0.00070475
787,259.385,1.50246,1.03819,0,0.59372,0.77778,0.76286,0.46764,1.64226,1.14225,0,0.0007031,0.0007031,0.0007031
788,259.702,1.71063,1.07564,0,0.65527,0.84709,0.76982,0.47102,1.65818,1.1496,0,0.00070145,0.00070145,0.00070145
789,260.015,1.74068,1.12208,0,0.79418,0.88889,0.78967,0.46359,1.66516,1.13709,0,0.0006998,0.0006998,0.0006998
790,260.328,1.51729,1.1427,0,0.78186,0.88889,0.81749,0.48156,1.64241,1.11094,0,0.00069815,0.00069815,0.00069815
791,260.729,1.67506,1.12876,0,0.70618,0.88889,0.81607,0.51166,1.64265,1.06655,0,0.0006965,0.0006965,0.0006965
792,261.045,1.83894,1.13913,0,0.65045,0.88889,0.80363,0.50681,1.64977,1.05181,0,0.00069485,0.00069485,0.00069485
793,261.359,1.80483,1.2054,0,0.65139,0.88889,0.80495,0.49392,1.67676,1.05704,0,0.0006932,0.0006932,0.0006932
794,261.671,1.50192,1.02529,0,0.97034,0.66667,0.83417,0.51542,1.71525,1.03269,0,0.00069155,0.00069155,0.00069155
795,261.983,1.77501,1.04657,0,0.68191,0.88889,0.83361,0.48167,1.77385,0.9908,0,0.0006899,0.0006899,0.0006899
796,262.378,1.70275,1.11229,0,0.75337,0.88889,0.85061,0.47805,1.82135,1.00075,0,0.00068825,0.00068825,0.00068825
797,262.691,1.65531,1.07974,0,0.77576,0.88889,0.85212,0.48722,1.83801,1.01429,0,0.0006866,0.0006866,0.0006866
798,263.011,1.92491,1.14464,0,0.79559,0.88889,0.85188,0.49728,1.84298,1.0427,0,0.00068495,0.00068495,0.00068495
799,263.328,1.93064,1.26394,0,0.95371,0.66667,0.85958,0.49301,1.81182,1.03557,0,0.0006833,0.0006833,0.0006833
800,263.639,1.65913,1.1114,0,1,0.74643,0.88914,0.50601,1.77292,1.04244,0,0.00068165,0.00068165,0.00068165
801,263.953,1.48392,0.9702,0,0.72622,0.88459,0.8825,0.47513,1.74199,1.04462,0,0.00068,0.00068,0.00068
802,264.351,1.83311,1.07031,0,0.86731,0.72993,0.87772,0.5135,1.73393,1.01576,0,0.00067835,0.00067835,0.00067835
803,264.666,1.57073,0.95981,0,0.87228,0.76083,0.8575,0.49918,1.73757,1.03352,0,0.0006767,0.0006767,0.0006767
804,264.98,1.64709,1.11161,0,0.82046,0.77778,0.85171,0.45424,1.77541,1.03582,0,0.00067505,0.00067505,0.00067505
805,265.294,1.4879,1.02089,0,0.86832,0.73623,0.85061,0.47952,1.84788,1.0351,0,0.0006734,0.0006734,0.0006734
806,265.607,1.6459,1.16216,0,0.95865,0.77778,0.84375,0.45797,1.88337,1.04841,0,0.00067175,0.00067175,0.00067175
807,265.923,1.71496,1.05745,0,0.96077,0.77778,0.83768,0.45177,1.91864,1.05074,0,0.0006701,0.0006701,0.0006701
808,266.319,1.79291,1.1027,0,0.96721,0.77778,0.82953,0.45495,1.89574,1.10893,0,0.00066845,0.00066845,0.00066845
809,266.632,1.70942,1.04183,0,0.9821,0.77778,0.8325,0.47104,1.86903,1.09301,0,0.0006668,0.0006668,0.0006668
810,266.945,1.52286,1.0608,0,1,0.76207,0.82313,0.45946,1.84001,1.06281,0,0.00066515,0.00066515,0.00066515
811,267.257,1.71546,1.20127,0,0.97458,0.77778,0.82515,0.47282,1.7813,1.0202,0,0.0006635,0.0006635,0.0006635
812,267.571,1.79353,1.15192,0,0.95536,0.77778,0.87658,0.50062,1.7111,0.99813,0,0.00066185,0.00066185,0.00066185
